Andrey_Yeshchenko	wikicat_Russian_footballers 3
Kelly_Smith_0	wikicat_Women's_United_Soccer_Association_players 4
Mogilev_Region	wikicat_Regions_of_Belarus 3
Kalusha_Bwalya_0	wikicat_Zambian_expatriate_footballers 10452
Frédéric_Nimani	wikicat_France_under-21_international_footballers 293
Rodney_Bush	wikicat_White_South_African_people 57
Kathy_Bates_1	wikicat_American_television_actors 1
50_Cent_2	wikicat_American_male_singers 26
Daniel_McBreen	wikicat_Shanghai_East_Asia_players 5692
Dorin_Goian	wikicat_U.S._Città_di_Palermo_players 64
Air_Medal	wikicat_Military_awards_and_decorations_of_the_United_States 1
Chhunly_Pagenburg	wikicat_German_footballers 5
Eindhoven	wikicat_Municipalities_of_North_Brabant 1
The_Banquet_(1991_film)	wikicat_Hong_Kong_films 3
Dimba	wikicat_Leça_F.C._players 8773
Geert_den_Ouden	wikicat_Expatriate_footballers_in_Sweden 1
Julio_César_Uribe_1	wikicat_Peruvian_expatriates_in_Mexico 12205
Robert_Enke	wikicat_Fenerbahçe_footballers 1522
Giovane_Élber	wikicat_Olympique_Lyonnais_players 206
Carla_Gugino	wikicat_American_people_of_English_descent 4
Nico_Claesen_2	wikicat_Royal_Antwerp_F.C._players 1
Silvio_González_1	wikicat_San_Lorenzo_footballers 35
Niels_Bohr_2	wikicat_Jewish_atheists 27
Edmund_Gwenn_0	wikicat_People_from_Wandsworth_(London_borough) 2
Turku	wikicat_Port_cities_and_towns_of_the_Baltic_Sea 1
Stephan_Kling	wikicat_Living_people 1
Líder_Mármol_1	wikicat_Club_Sol_de_América_footballers 199
Pasadena,_California	wikicat_Populated_places_established_in_1874 1635
Elazığ_Province	wordnet_administrative_district_108491826 5
Florida_A&M_University	wikicat_Universities_and_colleges_in_Leon_County,_Florida 100
Fábio_Lima	wikicat_FC_Gloria_Buzău_players 192
Bret_McKenzie	wikicat_21st-century_New_Zealand_male_actors 1
Newark,_New_Jersey	wikicat_Populated_places_established_in_1666 5741
Frosinone_Calcio	wikicat_Serie_B_clubs 196
Dieter_Van_Tornhout	wikicat_Nea_Salamina_Famagusta_FC_players 2
Walker_Percy_0	wordnet_writer_110794014 1
Jalandhar	wikicat_Cities_and_towns_in_Punjab,_India 10579
Robert_Rich_(musician)	wikicat_American_musicians 3
Kochi	wikicat_Cities_and_towns_in_Ernakulam_district 8411
Cornwall	wikicat_Former_countries_in_the_British_Isles 2302
Vranov_nad_Topľou_District	wordnet_district_108552138 1
Yaoundé	wikicat_Capitals_in_Africa 3
Dorin_Goian	wikicat_Living_people 1
Bruno_Alves	wikicat_Footballers_at_the_2004_Summer_Olympics 33
J._Robert_Oppenheimer	wikicat_Weapons_scientists_and_engineers 1127
José_Moisela	wikicat_Deportivo_Municipal_footballers 92
Michel_Debré_0	wordnet_officeholder_110371450 1
Maria_Bello_0	wikicat_Lesbian_actresses 8545
Marcos_Denner_1	wikicat_Paulista_Futebol_Clube_players 26
Andy_Williams_(Jamaican_footballer)	wikicat_Real_Salt_Lake_players 7572
Liberia	wikicat_Member_states_of_the_African_Union 1
Dorge_Kouemaha_0	wikicat_Gaziantepspor_footballers 544
Ion_Vélez_0	wikicat_CD_Numancia_players 9
Ronald_Arana	wikicat_Expatriate_footballers_in_Argentina 140
Eltinho	wikicat_Campeonato_Brasileiro_Série_A_footballers 1
C._S._Lewis_1	wikicat_Fantasy_writers 125
Olympique_Lyonnais	wikicat_G-14_clubs 9
Kalusha_Bwalya_0	wikicat_Correcaminos_UAT_footballers 31
Olivier_Martinez	wikicat_French_people 1
Mirko_Plantić	wikicat_NK_Međimurje_players 11358
Cienciano	wordnet_club_108227214 73
Serge_Gainsbourg_0	wikicat_French_writers 12
Debbie_Reynolds_6	wikicat_21st-century_American_actresses 1
Chad_Harpur_1	wikicat_Dundee_F.C._players 2
Léon_Brillouin	wikicat_French_people 1
Lower_Normandy	wordnet_administrative_district_108491826 5
Carlos_Gamarra_4	wikicat_S.L._Benfica_footballers 1
Inglourious_Basterds_1	wikicat_German_films 7158
Saunders_Mac_Lane	wikicat_American_mathematicians 1
Santos_FC	wordnet_club_108227214 6
David_Bohm	wikicat_Jewish_American_scientists 88
Taranto	wikicat_Ancient_Greek_sites_in_Italy 25
Mike_Myers_2	wikicat_Canadian_expatriate_male_actors_in_the_United_States 8990
Michel_Rocard	wikicat_Lycée_Louis-le-Grand_alumni 6
Barnsley_F.C.	wikicat_Premier_League_clubs 6
United_States_women's_national_soccer_team	wordnet_football_team_108080025 48
A.S._Livorno_Calcio	wikicat_Association_football_clubs_established_in_1915 3575
South_Carolina	wikicat_States_of_the_United_States 1
FC_Shakhtar_Donetsk	wikicat_Football_clubs_in_Ukraine 1
Hristo_Stoichkov	wikicat_Expatriate_soccer_players_in_the_United_States 27
Kylie_Minogue_3	wikicat_Capitol_Records_artists 254
Bury_F.C.	wordnet_club_108227214 22
Gheorghe_Hagi_4	wikicat_FC_Barcelona_footballers 5
Luiz_Antônio_de_Oliveira	wikicat_Santos_Futebol_Clube_players 73
FC_Levadia_Tallinn	wikicat_Meistriliiga_clubs 17
Faraday_Medal	wikicat_British_awards 3
Iran	wikicat_Countries 2
Tanya_Tucker	wikicat_American_musicians 1
Maggie_Gyllenhaal_1	wikicat_American_people_of_Swedish_descent 760
Habib_Bamogo	wikicat_People_from_Paris 7
Aaron_Brown_(footballer_born_1980)_1	wikicat_Lincoln_City_F.C._players 12
England_national_under-19_football_team	wordnet_football_team_108080025 3
Momo_(Spanish_footballer)_0	wikicat_La_Liga_footballers 1
Willard_Van_Orman_Quine_1	wordnet_philosopher_110423589 1
Pierre_Trudeau_2	wikicat_Université_de_Montréal_alumni 10382
Christian_Callejas	wikicat_Expatriate_footballers_in_Paraguay 31
Vatican_City_0	wordnet_country_108544813 1
George_Berkeley_1	wikicat_English_philosophers 78
Syarhey_Kuznyatsow	wikicat_FC_Dinamo_Brest_players 9350
Barcelona	wikicat_University_towns 2
Ljubiša_Stevanović_1	wikicat_Yugoslavia_international_footballers 155
Max_Kruse	wikicat_Borussia_Mönchengladbach_players 119
Joseph-Désiré_Job_0	wikicat_Expatriate_footballers_in_England 21
Fred_Zinnemann	wikicat_German-language_film_directors 3
Pedro_Oliveira_(footballer)_1	wikicat_Portuguese_expatriates_in_Italy 45
Bret_McKenzie	wikicat_Living_people 21
Allan_Nielsen	wikicat_1998_FIFA_World_Cup_players 4
Abdus_Salam_1	wikicat_20th-century_physicists 4
Roberto_Merino_0	wikicat_Servette_FC_players 118
Benin	wikicat_Countries_in_Africa 1
Robert_Anton_Wilson_2	wikicat_American_anarchists 4
Western_New_York_Flash	wikicat_Association_football_clubs_established_in_2008 1
Rhenen	wikicat_Subdivisions_of_the_Netherlands 4735
Martin_Luther_King,_Jr.	wikicat_International_opponents_of_apartheid_in_South_Africa 255
Brian_O'Nolan_0	wikicat_Pseudonymous_writers 14
Spennymoor_United_F.C.	wikicat_Defunct_football_clubs_in_England 2
Joyce_Carol_Oates_0	wikicat_Women 1
Joanne_Dru_2	wikicat_American_television_actresses 1
Carl_Tiler	wikicat_Association_football_central_defenders 155
Miloš_Dimitrijević_0	wikicat_FC_Nantes_players 132
Rotherham_United_F.C.	wikicat_Association_football_clubs_established_in_1925 1479
Yevhen_Lutsenko	wikicat_Ukrainian_expatriate_footballers 50
Íþróttabandalag_Vestmannaeyja	wikicat_Association_football_clubs_established_in_1903 342
David_Lynch	wikicat_American_rock_musicians 34
Alojz_Rebula_0	wikicat_Translators 30
Armin_Veh	wikicat_German_expatriates_in_Switzerland 12495
Sport_Boys	wikicat_Football_clubs_in_Peru 13339
Nikita_Rukavytsya_0	wikicat_Ukrainian_people 1232
Ricardo_Rocha_(Portuguese_footballer)_1	wikicat_S.C._Braga_players 1
Socialist_Party_(Portugal)	wikicat_Political_parties_in_Portugal 11
Mvondo_Atangana_1	wikicat_Scottish_Premier_League_players 62
Jeremy_Bentham	wikicat_Animal_rights_advocates 7602
Ecuador	wikicat_Countries 1
Nassim_Mendil_1	wikicat_A.C._Ancona_players 26
Republic_of_Ireland_national_under-21_football_team	wordnet_football_team_108080025 4
Migen_Memelli_1	wikicat_Association_football_forwards 5
Javier_Marías_1	wordnet_writer_110794014 1
Allan_Michaelsen_1	wikicat_Danish_football_managers 13
Tórshavn	wikicat_Municipalities_of_the_Faroe_Islands 6826
Nathan_Abbey_1	wikicat_Boston_United_F.C._players 24
Terry_Boyle	wikicat_Cardiff_City_F.C._players 31
Alan_Dodd_(English_footballer)	wikicat_Rocester_F.C._players 135
Allan_Nielsen	wikicat_Danish_football_managers 21
Adriano_Ferreira_Silvestre	wikicat_Associação_Portuguesa_de_Desportos_players 46
Ladislas_Douniama	wikicat_US_Orléans_players 50
Negeri_Sembilan_FA	wikicat_Association_football_clubs 254
Emre_Belözoğlu	wikicat_Footballers_from_Istanbul 9
Talia_Shire_1	wikicat_Actors 1
Jakarta	wordnet_administrative_district_108491826 4
Wellington_da_Silva_Serezuella	wikicat_Associação_Ferroviária_de_Esportes_players 283
Daniel_Nannskog_0	wikicat_Expatriate_footballers_in_China 9
Cologne_0	wikicat_Cities_in_North_Rhine-Westphalia 1
Southeast_Asia	wikicat_Regions_of_Asia 438
Jacques_Chirac	wikicat_Officers_of_the_National_Order_of_Quebec 34
Uladzimir_Karytska	wikicat_Expatriate_footballers_in_Slovakia 1
John_Kerry	wikicat_American_people_of_Scottish_descent 15
California	wikicat_States_of_the_United_States 18
Sivaji_Ganesan	wikicat_People_from_Thanjavur_district 199
Odessa	wikicat_Populated_coastal_places_in_Ukraine 1
West_Hollywood,_California	wikicat_Former_census-designated_places_in_California 1
Edgar_Çani	wikicat_U.S._Città_di_Palermo_players 9
California_Institute_of_Technology	wikicat_Universities_and_colleges_in_Los_Angeles_County,_California 1
Curly_Howard	wikicat_American_male_film_actors 2
Jonathan_Walters	wikicat_Living_people 1
Atlético_Huila	wikicat_Association_football_clubs_established_in_1990 1
Thiago_Maciel	wikicat_Betim_Esporte_Clube_players 1162
Adam_Rooney_1	wikicat_Yeovil_Town_F.C._players 305
Gene_Kelly_1	wikicat_American_male_musical_theatre_actors 28
Rudolf_Peierls_0	wikicat_Lorentz_Medal_winners 176
Keanu_Reeves_3	wikicat_American_television_actors 14
Hinsdale,_Illinois	wikicat_Villages_in_Illinois 38
Cabeça_do_Cachorro	wikicat_Regions_of_South_America 4369
Roger_Penrose_1	wikicat_Professors_of_Gresham_College 858
Louis_XV_of_France_1	wikicat_People_from_Versailles 974
Sani_Kaita	wikicat_Olympic_footballers_of_Nigeria 12
Adolf_Hitler_0	wikicat_German_painters 400
Daniel_Majstorović	wikicat_SC_Fortuna_Köln_players 2282
Leonid_Hurwicz_0	wikicat_Polish_people 42
50_Cent	wikicat_American_hip_hop_record_producers 30
Voltaire_1	wikicat_French_essayists 2
Carl_Sagan_3	wikicat_American_pacifists 126
Biloela	wikicat_Populated_places_in_Queensland 314
Istanbul_0	wikicat_Cities_in_Turkey 7
Teemu_Pukki	wikicat_FC_Schalke_04_players 54
Pim_Fortuyn_List	wikicat_Political_parties_disestablished_in_2007 365
Mike_Ambersley	wikicat_American_soccer_players 5
Uganda	wikicat_States_and_territories_established_in_1962 11
Bernardo_Tengarrinha	wikicat_C.D._Santa_Clara_players 195
C.A._River_Plate	wikicat_Multi-sport_clubs_in_Argentina 2
Ilija_Najdoski	wikicat_Association_football_defenders 8
Le_Havre_A.C.	wordnet_club_108227214 7062
Daniele_De_Vezze	wikicat_Serie_B_footballers 1
George_Best_1	wikicat_Miami_FC_players 356
Anthony_Eden	wikicat_British_people_of_World_War_II 13
Pierce_Brosnan_3	wikicat_21st-century_American_male_actors 6
Chile	wordnet_country_108544813 1
Norman_Foster_(director)	wikicat_American_film_directors 12
Hervé_Gaymard	wikicat_French_Ministers_of_Agriculture 61
Arabic_language_0	wikicat_Languages_of_Gibraltar 3
Kim_Nam-il	wikicat_Expatriate_footballers_in_Japan 3
Gordan_Petrić	wikicat_Yugoslavia_international_footballers 325
Paulo_Marcel_Pereira_Merabet	wikicat_K.S.C._Lokeren_Oost-Vlaanderen_players 1
Trinity_College,_Cambridge	wikicat_Organisations_based_in_Cambridge_with_royal_patronage 119
Ebbw_Vale_F.C.	wikicat_Association_football_clubs_disestablished_in_1998 7142
Wassily_Leontief_0	wikicat_American_academics 22
Gustavo_Victoria	wikicat_Converts_to_Islam 599
Cambodia	wikicat_Member_states_of_the_Association_of_Southeast_Asian_Nations 1
O'Hare_International_Airport	wikicat_Airports_in_Cook_County,_Illinois 1
Fábio_José_dos_Santos	wikicat_J._League_Division_1_players 26
UD_Melilla	wikicat_Football_clubs_in_Spain 1
Peggy_Lokando_0	wikicat_Waltham_Forest_F.C._players 11329
Estudiantes_de_La_Plata	wordnet_club_108227214 20
Martin_Lejsal_1	wikicat_SC_Heerenveen_players 2838
John_Cleese_4	wikicat_English_male_radio_actors 7
Stan_Laurel_2	wikicat_Music_hall_performers 307
Liv_Tyler	wikicat_Transcendental_Meditation_practitioners 1662
Talia_Shire	wikicat_Actors_from_New_York 13
Stephen_Bywater_0	wikicat_Ipswich_Town_F.C._players 2
Kemi	wikicat_Populated_places_established_in_1869 2612
Mauro_Bressan	wikicat_FC_Chiasso_players 7325
Marco_Gebhardt	wikicat_Living_people 1
Jersey_City,_New_Jersey	wikicat_Populated_places_on_the_Underground_Railroad 1042
Port_Moresby	wikicat_Populated_places_established_in_1873 2331
Christian_Bassila_1	wikicat_French_expatriates_in_Greece 12355
Sylvia_Plath_0	wordnet_writer_110794014 1
Mario_Cáceres	wikicat_Chilean_Primera_División_players 9
Lower_Austria	wikicat_Historical_regions_in_Austria 40
Fluminense_F.C.	wikicat_Football_clubs_in_Rio_de_Janeiro_(city) 4251
André_Luiz_Moreira	wikicat_CD_Tenerife_players 966
The_Specials	wikicat_Reggae_musical_groups 1
Roger_Ebert_0	wordnet_writer_110794014 1
Gregory_Peck	wikicat_20th_Century_Fox_contract_players 68
Chakhir_Belghazouani	wikicat_Moroccan_footballers 77
Danny_Califf	wikicat_Footballers_at_the_2000_Summer_Olympics 82
Henry_Adams	wikicat_People_from_Boston,_Massachusetts 337
Jim_Adams_(soccer)_3	wikicat_Cincinnati_Excite_players 8636
Morocco	wikicat_Arabic-speaking_countries_and_territories 1
Jefthon	wikicat_FC_Rubin_Kazan_players 247
A.S.G._Nocerina	wikicat_Lega_Pro_Prima_Divisione_clubs 2
S.E.F._Torres_1903	wikicat_Football_clubs_in_Italy 1
Edmund_Gwenn_0	wikicat_20th-century_English_male_actors 1
Armageddon_(1998_film)_0	wikicat_American_science_fiction_action_films 351
Christopher_Reeve_0	wikicat_American_screenwriters 4
Ismael_Santiago_López_0	wikicat_Xerez_CD_players 49
Jay_Mohr	wikicat_Male_actors_from_New_Jersey 20
Matteo_Momentè	wikicat_S.S._Sambenedettese_Calcio_players 158
Nico_Claesen	wikicat_1990_FIFA_World_Cup_players 108
Carlos_María_Morales	wikicat_Deportivo_Toluca_F.C._footballers 28
Guwançmuhammet_Öwekow	wikicat_Turkmenistan_footballers 3
Wolverhampton	wikicat_NUTS_3_statistical_regions_of_the_United_Kingdom 1
Gottlob_Frege_0	wikicat_German_philosophers 1
Vlatko_Marković_0	wikicat_Yugoslav_football_managers 21
Bernie_Lilavois	wikicat_USL_First_Division_players 48
Karl_Marx	wikicat_Philosophers_of_law 192
Samuel_R._Delany_1	wikicat_Writers 1
Jamie_Moralee	wikicat_Newport_County_A.F.C._players 3
Tarbes	wikicat_Communes_of_Hautes-Pyrénées 6415
Aleksinac	wordnet_administrative_district_108491826 4
Shandong	wikicat_Administrative_divisions_of_China 1
Mario_Regueiro_0	wikicat_Superleague_Greece_players 2
Alekos_Alekou	wikicat_Cyprus_international_footballers 9726
Kloten	wikicat_Cities_in_Switzerland 1
Nélson_Marcos_1	wikicat_S.L._Benfica_footballers 1
Borussia_Dortmund	wordnet_club_108227214 6
Panathinaikos_B.C.	wikicat_Euroleague-winning_clubs 12
Ricardo_Rocha_(Portuguese_footballer)_1	wikicat_Portugal_international_footballers 20
FK_Radnički_Niš	wikicat_Football_clubs_in_Serbia 49
Dundee_F.C.	wikicat_Scottish_Premier_League_teams 1
German_language_0	wikicat_Languages_of_Kazakhstan 24
Rabat	wordnet_administrative_district_108491826 1
Dewsbury	wikicat_Towns_in_West_Yorkshire 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_education 566
Cincinnati	wikicat_Cities_in_Hamilton_County,_Ohio 1
Quebec_Liberal_Party	wikicat_Political_parties_in_Canada 1
Chalon-sur-Saône	wordnet_commune_108541609 1
Syarhey_Kuznyatsow	wikicat_FC_Arsenal_Kyiv_players 10
Dave_Mitchell_(footballer)_0	wikicat_Seiko_players 12237
Amy_LePeilbet	wikicat_Women 1
Poland	wikicat_Countries_in_Europe 1
Eduardo_Ratinho	wikicat_Living_people 1
Nicaragua	wikicat_Countries_in_Central_America 1
Nozomi_Hiroyama	wikicat_Expatriate_footballers_in_France 47
Art_Prize_of_the_German_Democratic_Republic	wikicat_Art_awards 172
Frank_Arnesen	wikicat_Expatriate_footballers_in_Spain 7
Henri_Poincaré_1	wikicat_19th-century_physicists 160
Order_of_the_Bath	wordnet_order_107168623 2
Luis_Bacalov	wikicat_Living_people 8
Kafoumba_Coulibaly_1	wikicat_Chonburi_F.C._players 2818
Bradford_Park_Avenue_A.F.C.	wikicat_Former_Football_League_clubs 7
Bret_McKenzie	wikicat_New_Zealand_actors 10938
Alfred_North_Whitehead	wikicat_English_mathematicians 27
Fredrik_Björck	wikicat_Tromsø_IL_players 1656
Jonathan_Gould_2	wikicat_Clevedon_Town_F.C._players 1
Lusaka	wordnet_administrative_district_108491826 1
John_Adams	wikicat_People_from_Quincy,_Massachusetts 10678
Silkeborg	wordnet_administrative_district_108491826 5186
Alexander_Haig_1	wikicat_American_generals 47
Carmen_Electra	wikicat_Participants_in_American_reality_television_series 230
Carl_Dickinson_0	wikicat_Blackpool_F.C._players 13
Lagos	wikicat_Port_cities 6
Captain_Beefheart	wikicat_21st-century_American_painters 370
Lenny_Kravitz_2	wikicat_American_actors 4
Emeryville,_California	wikicat_Incorporated_cities_and_towns_in_California 3
Velletri	wikicat_Communes_of_the_Province_of_Rome 2
Courteney_Cox_2	wikicat_American_film_actresses 1
Josh_Schwartz	wikicat_American_soap_opera_writers 1
Mircea_Rednic	wikicat_Romanian_expatriates_in_Azerbaijan 11758
Comoros	wikicat_Countries 1
Stocksbridge_Park_Steels_F.C.	wikicat_Football_clubs_in_South_Yorkshire 2
Gahar_Zagros_F.C.	wordnet_club_108227214 1
Bradford_Park_Avenue_A.F.C.	wikicat_Southern_Football_League_clubs 38
John_McCain_0	wikicat_Jeopardy!_contestants 11157
Beitar_Jerusalem_F.C.	wikicat_Football_clubs_in_Israel 59
Civic_Platform	wordnet_party_108256968 1
Fausto_Lourenço	wikicat_Expatriate_footballers_in_Bulgaria 30
Ronald_Coase	wikicat_People_from_Brent_(London_borough) 11038
Tom_Stoppard_1	wikicat_21st-century_dramatists_and_playwrights 10152
Garry_Thompson_(footballer_born_1959)_1	wikicat_Sheffield_Wednesday_F.C._players 25
Milovan_Milović	wikicat_FK_Javor_Ivanjica_players 639
War_of_the_Second_Coalition	wikicat_Napoleonic_Wars_treaties 12
Steve_Book	wikicat_Living_people 2
Laos_0	wikicat_Southeast_Asian_countries 1
Félix_Ricardo_Torres_0	wikicat_Hércules_CF_footballers 32
Artem_Starhorodskyi	wikicat_SC_Tavriya_Simferopol_players 1
Lucero_(entertainer)_1	wikicat_Mexican_actresses 5975
John_Maynard_Keynes	wikicat_Liberal_Party_(UK)_politicians 2784
Real_Zaragoza	wikicat_Association_football_clubs_established_in_1932 761
John_Stuart_Mill_0	wikicat_Atheist_feminists 460
Estonia_national_football_team	wikicat_National_sports_teams_of_Estonia 5275
Sanjay_Dutt	wikicat_Male_actors_in_Hindi_cinema 3
Piranshahr_County	wordnet_administrative_district_108491826 1
Eau_Claire,_Wisconsin	wikicat_Cities_in_Chippewa_County,_Wisconsin 8101
Carlos_Navarro_Montoya	wikicat_Colombian_football_managers 12439
Pantheon-Sorbonne_University	wikicat_Universities_in_Paris 1
Hungary_national_football_team	wikicat_European_national_association_football_teams 9
Senegal	wikicat_Countries 1
Luxembourg_0	wikicat_Divided_regions 88
Rod_Brown	wikicat_American_expatriate_basketball_people_in_Switzerland 207
Bilbao	wikicat_Port_cities_and_towns_on_the_Spanish_Atlantic_coast 8
Tokat	wikicat_Provinces_of_Turkey 89
Imperia	wikicat_Cities_and_towns_in_Liguria 67
Nery_Castillo	wikicat_Chicago_Fire_Soccer_Club_players 52
Nikita_Rukavytsya_2	wikicat_2._Bundesliga_players 25
Mounir_El_Hamdaoui_3	wikicat_AFC_Ajax_players 37
Jack_Black	wikicat_Jewish_American_writers 219
William_Golding_0	wikicat_British_writers 4
Aritz_Aduriz_0	wikicat_Spain_international_footballers 105
Chakhir_Belghazouani	wikicat_French_people_of_Moroccan_descent 448
Inverness	wordnet_site_108651247 2
Lionel_Jospin_0	wikicat_Prime_Ministers_of_France 1
Slovenia	wikicat_Member_states_of_NATO 1
Université_libre_de_Bruxelles	wikicat_Educational_institutions_established_in_1834 6585
Watertown,_Massachusetts	wikicat_Cities_in_Massachusetts 1
Parral_(footballer)	wikicat_Santa_Cruz_Futebol_Clube_players 18
Goiás_Esporte_Clube	wordnet_club_108227214 180
Greta_Scacchi_2	wikicat_English_stage_actresses 29
George_Best_1	wikicat_Queensland_Lions_players 12475
Friedrich_Hayek_0	wikicat_Austrian_School_economists 57
Jonathan_Téhoué_1	wikicat_SC_Bastia_players 1
Janet_Frame	wikicat_New_Zealand_people_of_Scottish_descent 24
Marco_Delvecchio	wikicat_Living_people 1
Zlatko_Yankov	wikicat_PFC_Lokomotiv_Sofia_players 13
ASK_Riga	wikicat_Euroleague-winning_clubs 9
Ninoslav_Milenković_1	wikicat_K._Sint-Truidense_V.V._players 1301
Ricky_Gervais_1	wikicat_English_television_actors 2
Central_Federal_District	wikicat_Federal_districts_of_Russia 8045
Yuriy_Tselykh	wikicat_FC_Metalist_Kharkiv_players 12
Dungannon_Swifts_F.C.	wikicat_Association_football_clubs_established_in_1949 4967
Eric_Clapton_1	wikicat_Blues_singers 10
Dietmar_Hamann	wikicat_German_footballers 5
Liverpool_F.C.	wikicat_G-14_clubs 159
Friedrich_Engels_0	wikicat_German_writers 348
North_Korea	wikicat_Divided_regions 5
Jared_Borgetti_2	wikicat_Club_León_footballers 8
Bono	wikicat_Rock_singers 2
Meryl_Streep_0	wikicat_21st-century_actors 2
Aalen	wordnet_location_100027167 1
Andrzej_Bledzewski	wikicat_Miedź_Legnica_players 11134
Amman	wordnet_administrative_district_108491826 1
Pat_Morita_0	wikicat_Actors_from_California 5
Nahdat_Berkane	wikicat_Football_clubs_in_Morocco 4
Pallalcesto_Amatori_Udine	wikicat_Sports_clubs_established_in_1999 6792
Sonic_Team	wikicat_Video_game_development_companies 1
Xi'an	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 16
Clinton_County,_Ohio	wordnet_county_108546183 250
Otto_Szabó	wikicat_Nemzeti_Bajnokság_I_players 114
Romford	wikicat_Post_towns_in_the_RM_postcode_area 9905
Simon_Grand	wikicat_Association_football_defenders 3
Peru	wikicat_Countries 3
Brian_O'Nolan_0	wikicat_Writers 3
Sydney_Brenner_0	wikicat_Biologists 30
Hong_Kong_0	wikicat_Metropolitan_areas 635
Greene_County,_Pennsylvania	wikicat_Counties_of_Appalachia 2
Karl_Marx_0	wikicat_German_journalists 157
Jagiellonia_Białystok	wikicat_Football_clubs_in_Poland 9656
Caroline_Seger_1	wikicat_Swedish_footballers 27
Argentina	wikicat_Spanish-speaking_countries_and_territories 1
Lenin_Prize	wikicat_Literary_awards 49
Jørgen_Kristensen_1	wikicat_Calgary_Boomers_players 65
Wycombe_Wanderers_F.C.	wikicat_Fan-owned_English_League_football_clubs 191
Robert_I,_Duke_of_Parma	wordnet_sovereign_110628644 26
Kim_Christensen_(footballer_born_1980)_1	wikicat_Brøndby_IF_players 4
Atari	wikicat_Video_game_development_companies 2
Mars_Attacks!	wikicat_American_comedy_science_fiction_films 19
Recklinghausen	wikicat_Cities_in_North_Rhine-Westphalia 1
Four_Tet	wikicat_Ableton_Live_users 9545
Eric_Idle	wikicat_English_dramatists_and_playwrights 167
Salem,_Virginia	wikicat_Cities_in_Virginia 1
New_Brunswick	wordnet_district_108552138 1
Daniel_Handler	wikicat_Male_short_story_writers 68
Tibet_Autonomous_Region	wordnet_administrative_district_108491826 7
Kadrina_Parish	wordnet_administrative_district_108491826 1
Paulo_Marcel_Pereira_Merabet	wikicat_Expatriate_footballers_in_South_Korea 1
Ryan_Mack	wikicat_Syracuse_Salty_Dogs_players 9996
Hetman_Zamość	wordnet_club_108227214 116
Adam_Strachan	wikicat_Living_people 1
Delta_Goodrem_0	wikicat_Australian_songwriters 42
Eduardo_Gonçalves_de_Oliveira_1	wikicat_Brazil_international_footballers 85
Vancouver_Island	wikicat_Islands_of_the_Pacific_Ocean 5
Flevoland	wikicat_NUTS_2_statistical_regions_of_the_European_Union 2
Luis_Fernando_Espindola_1	wikicat_Living_people 1
Carl_Sagan_3	wikicat_Agnostics 124
AS_Saint-Étienne	wordnet_club_108227214 5
Søren_Kierkegaard_0	wikicat_Danish_people 60
Mike_Ambersley	wikicat_USL_Premier_Development_League_players 20
Souss-Massa-Drâa	wordnet_administrative_district_108491826 26
Kang_Chul	wikicat_South_Korean_footballers 1
Joel_Soto_0	wikicat_Deportes_Concepción_footballers 285
Shane_Huke	wikicat_People_from_Reading,_Berkshire 5414
Alex_Bruce_(footballer,_born_1984)	wikicat_People_from_Norwich 8
Ann_Sothern_2	wikicat_Women 1
Nicollette_Sheridan	wikicat_English_soap_opera_actresses 10968
Jim_Rodwell	wikicat_Darlington_F.C._players 63
Nicola_Amoruso	wikicat_Modena_F.C._players 13
Tigres_UANL	wordnet_club_108227214 554
Red_Sea	wordnet_lake_109328904 5260
Autodromo_Nazionale_Monza	wordnet_venue_108677628 2
Bas_Savage	wikicat_Walton_&amp;_Hersham_F.C._players 29
Ted_Hughes_1	wordnet_writer_110794014 1
Flevoland	wikicat_Polders 11066
Dave_Mitchell_(footballer)_1	wikicat_Australian_soccer_players 2
Glasgow	wikicat_Lieutenancy_areas_of_Scotland 5
Richard_Dawkins	wikicat_Critics_of_religions 29
Steve_Collis	wikicat_The_Football_League_players 1
Zlatan_Ibrahimović_3	wikicat_A.C._Milan_players 37
Ironton,_Ohio	wikicat_County_seats_in_Ohio 1
Gustavo_Reggi_1	wikicat_Reggina_Calcio_players 148
Roque_Santa_Cruz_2	wikicat_Club_Olimpia_footballers 7
Franz_Carr	wikicat_English_footballers 1
Kherson	wikicat_Populated_places_established_in_1778 12
Amlash_County	wikicat_Counties_of_Gilan_Province 7
Wu-Tang_Clan	wordnet_artist_109812338 232
José_Veiga	wikicat_The_Football_League_players 4
Robert_Silverberg_2	wikicat_American_science_fiction_writers 1
Changsha_Huanghua_International_Airport	wordnet_airport_102692232 60
Luis_Flores_(basketball)_0	wikicat_Golden_State_Warriors_players 6
Robin_Cook_(American_novelist)	wikicat_Harvard_University_alumni 50
Joyce_Carol_Oates_0	wikicat_American_poets 68
Inglewood,_California	wordnet_administrative_district_108491826 1
Sigmund_Freud_1	wikicat_Austrian_scientists 21
August_Wilhelm_von_Hofmann	wikicat_Ethnic_German_people 243
Dino_Fava	wikicat_S.S._Formia_Calcio_players 10027
Fortaleza	wordnet_administrative_district_108491826 1
Nicolas_Anelka	wikicat_Converts_to_Islam_from_Christianity 12224
Simon_Grand_1	wikicat_Aldershot_Town_F.C._players 48
