Andrey_Yeshchenko	wikicat_Russian_footballers 4
Robert_Rodriguez	wikicat_American_film_directors 1
Mario_Puzo	wikicat_American_people_of_World_War_II 639
Emsland	wordnet_district_108552138 1
Mia_Farrow	wikicat_Actors 1
Miah_Dennehy	wikicat_Waterford_United_F.C._players 6
John_Ireland_(actor)	wikicat_American_people_of_Canadian_descent 42
Jacques_Chirac	wikicat_Lycée_Carnot_alumni 14885
FC_Politehnica_Iași	wordnet_club_108227214 1
Oliver_Ryan	wikicat_Ilkeston_Town_F.C._players 3
Portsmouth	wikicat_Port_cities_and_towns_in_England 1
Andreas_Glyniadakis	wikicat_AEK_Athens_B.C._players 12324
Friedrich_Engels	wikicat_German_revolutionaries 70
Alex_Bruce_(footballer,_born_1984)	wikicat_Premier_League_players 1
Captain_Beefheart	wikicat_Harmonica_players 811
Kelly_Smith	wikicat_Women's_United_Soccer_Association_players 4
Mogilev_Region	wikicat_Regions_of_Belarus 1
Kalusha_Bwalya	wikicat_Zambian_expatriate_footballers 12657
Frédéric_Nimani	wikicat_France_under-21_international_footballers 94
Rodney_Bush	wikicat_White_South_African_people 867
Kathy_Bates	wikicat_American_television_actors 1
50_Cent	wikicat_American_male_singers 10
Daniel_McBreen	wikicat_Shanghai_East_Asia_players 1949
Dorin_Goian	wikicat_U.S._Città_di_Palermo_players 244
Air_Medal	wikicat_Military_awards_and_decorations_of_the_United_States 1
Chhunly_Pagenburg	wikicat_German_footballers 1
Eindhoven	wikicat_Municipalities_of_North_Brabant 1
The_Banquet_(1991_film)	wikicat_Hong_Kong_films 1
Dimba	wikicat_Leça_F.C._players 16499
Geert_den_Ouden	wikicat_Expatriate_footballers_in_Sweden 1
Julio_César_Uribe	wikicat_Peruvian_expatriates_in_Mexico 12630
Robert_Enke	wikicat_Fenerbahçe_footballers 67
Giovane_Élber	wikicat_Olympique_Lyonnais_players 195
Carla_Gugino	wikicat_American_people_of_English_descent 1
Nico_Claesen	wikicat_Royal_Antwerp_F.C._players 2
Silvio_González	wikicat_San_Lorenzo_footballers 15
Niels_Bohr	wikicat_Jewish_atheists 22
Edmund_Gwenn	wikicat_People_from_Wandsworth_(London_borough) 13
Turku	wikicat_Port_cities_and_towns_of_the_Baltic_Sea 1
Stephan_Kling	wikicat_Living_people 1
Líder_Mármol	wikicat_Club_Sol_de_América_footballers 169
Pasadena,_California	wikicat_Populated_places_established_in_1874 1308
Elazığ_Province	wordnet_administrative_district_108491826 2
Florida_A&M_University	wikicat_Universities_and_colleges_in_Leon_County,_Florida 52
Fábio_Lima	wikicat_FC_Gloria_Buzău_players 114
Bret_McKenzie	wikicat_21st-century_New_Zealand_male_actors 1
Newark,_New_Jersey	wikicat_Populated_places_established_in_1666 14313
Frosinone_Calcio	wikicat_Serie_B_clubs 1
Dieter_Van_Tornhout	wikicat_Nea_Salamina_Famagusta_FC_players 26
Walker_Percy	wordnet_writer_110794014 1
Jalandhar	wikicat_Cities_and_towns_in_Punjab,_India 12881
Robert_Rich_(musician)	wikicat_American_musicians 37
Kochi	wikicat_Cities_and_towns_in_Ernakulam_district 12608
Cornwall	wikicat_Former_countries_in_the_British_Isles 1438
Vranov_nad_Topľou_District	wordnet_district_108552138 1
Yaoundé	wikicat_Capitals_in_Africa 37
Dorin_Goian	wikicat_Living_people 1
Bruno_Alves	wikicat_Footballers_at_the_2004_Summer_Olympics 56
J._Robert_Oppenheimer	wikicat_Weapons_scientists_and_engineers 191
José_Moisela	wikicat_Deportivo_Municipal_footballers 33
Michel_Debré	wordnet_officeholder_110371450 1
Maria_Bello	wikicat_Lesbian_actresses 16677
Marcos_Denner	wikicat_Paulista_Futebol_Clube_players 76
Andy_Williams_(Jamaican_footballer)	wikicat_Real_Salt_Lake_players 15608
Liberia	wikicat_Member_states_of_the_African_Union 1
Dorge_Kouemaha	wikicat_Gaziantepspor_footballers 88
Ion_Vélez	wikicat_CD_Numancia_players 5
Ronald_Arana	wikicat_Expatriate_footballers_in_Argentina 10
Eltinho	wikicat_Campeonato_Brasileiro_Série_A_footballers 35
C._S._Lewis	wikicat_Fantasy_writers 288
Olympique_Lyonnais	wikicat_G-14_clubs 26
Kalusha_Bwalya	wikicat_Correcaminos_UAT_footballers 91
Olivier_Martinez	wikicat_French_people 1
Mirko_Plantić	wikicat_NK_Međimurje_players 14462
Cienciano	wordnet_club_108227214 2
Serge_Gainsbourg	wikicat_French_writers 6
Debbie_Reynolds	wikicat_21st-century_American_actresses 3
Chad_Harpur	wikicat_Dundee_F.C._players 4
Léon_Brillouin	wikicat_French_people 1
Lower_Normandy	wordnet_administrative_district_108491826 1
Carlos_Gamarra	wikicat_S.L._Benfica_footballers 2
Inglourious_Basterds	wikicat_German_films 17381
Saunders_Mac_Lane	wikicat_American_mathematicians 2
Santos_FC	wordnet_club_108227214 1
David_Bohm	wikicat_Jewish_American_scientists 19
Taranto	wikicat_Ancient_Greek_sites_in_Italy 20
Mike_Myers	wikicat_Canadian_expatriate_male_actors_in_the_United_States 15767
Michel_Rocard	wikicat_Lycée_Louis-le-Grand_alumni 5
Barnsley_F.C.	wikicat_Premier_League_clubs 4
United_States_women's_national_soccer_team	wordnet_football_team_108080025 1
A.S._Livorno_Calcio	wikicat_Association_football_clubs_established_in_1915 934
South_Carolina	wikicat_States_of_the_United_States 1
FC_Shakhtar_Donetsk	wikicat_Football_clubs_in_Ukraine 1
Hristo_Stoichkov	wikicat_Expatriate_soccer_players_in_the_United_States 2
Kylie_Minogue	wikicat_Capitol_Records_artists 165
Bury_F.C.	wordnet_club_108227214 47
Gheorghe_Hagi	wikicat_FC_Barcelona_footballers 15
Luiz_Antônio_de_Oliveira	wikicat_Santos_Futebol_Clube_players 83
FC_Levadia_Tallinn	wikicat_Meistriliiga_clubs 62
Faraday_Medal	wikicat_British_awards 3
Iran	wikicat_Countries 1
Tanya_Tucker	wikicat_American_musicians 2
Maggie_Gyllenhaal	wikicat_American_people_of_Swedish_descent 5039
Habib_Bamogo	wikicat_People_from_Paris 2
Aaron_Brown_(footballer_born_1980)	wikicat_Lincoln_City_F.C._players 36
England_national_under-19_football_team	wordnet_football_team_108080025 1
Momo_(Spanish_footballer)	wikicat_La_Liga_footballers 1
Willard_Van_Orman_Quine	wordnet_philosopher_110423589 2
Pierre_Trudeau	wikicat_Université_de_Montréal_alumni 12737
Christian_Callejas	wikicat_Expatriate_footballers_in_Paraguay 35
Vatican_City	wordnet_country_108544813 2
George_Berkeley	wikicat_English_philosophers 30
Syarhey_Kuznyatsow	wikicat_FC_Dinamo_Brest_players 9945
Barcelona	wikicat_University_towns 3
Ljubiša_Stevanović	wikicat_Yugoslavia_international_footballers 12
Max_Kruse	wikicat_Borussia_Mönchengladbach_players 82
Joseph-Désiré_Job	wikicat_Expatriate_footballers_in_England 2
Fred_Zinnemann	wikicat_German-language_film_directors 6
Pedro_Oliveira_(footballer)	wikicat_Portuguese_expatriates_in_Italy 91
Bret_McKenzie	wikicat_Living_people 97
Allan_Nielsen	wikicat_1998_FIFA_World_Cup_players 16
Abdus_Salam	wikicat_20th-century_physicists 1
Roberto_Merino	wikicat_Servette_FC_players 168
Benin	wikicat_Countries_in_Africa 1
Robert_Anton_Wilson	wikicat_American_anarchists 56
Western_New_York_Flash	wikicat_Association_football_clubs_established_in_2008 1
Rhenen	wikicat_Subdivisions_of_the_Netherlands 17137
Martin_Luther_King,_Jr.	wikicat_International_opponents_of_apartheid_in_South_Africa 53
Brian_O'Nolan	wikicat_Pseudonymous_writers 11
Spennymoor_United_F.C.	wikicat_Defunct_football_clubs_in_England 3
Joyce_Carol_Oates	wikicat_Women 1
Joanne_Dru	wikicat_American_television_actresses 2
Carl_Tiler	wikicat_Association_football_central_defenders 59
Miloš_Dimitrijević	wikicat_FC_Nantes_players 106
Rotherham_United_F.C.	wikicat_Association_football_clubs_established_in_1925 1909
Yevhen_Lutsenko	wikicat_Ukrainian_expatriate_footballers 3
Íþróttabandalag_Vestmannaeyja	wikicat_Association_football_clubs_established_in_1903 1841
David_Lynch	wikicat_American_rock_musicians 12
Alojz_Rebula	wikicat_Translators 11
Armin_Veh	wikicat_German_expatriates_in_Switzerland 15286
Sport_Boys	wikicat_Football_clubs_in_Peru 6454
Nikita_Rukavytsya	wikicat_Ukrainian_people 6094
Ricardo_Rocha_(Portuguese_footballer)	wikicat_S.C._Braga_players 5
Socialist_Party_(Portugal)	wikicat_Political_parties_in_Portugal 62
Mvondo_Atangana	wikicat_Scottish_Premier_League_players 1
Jeremy_Bentham	wikicat_Animal_rights_advocates 13608
Ecuador	wikicat_Countries 1
Nassim_Mendil	wikicat_A.C._Ancona_players 70
Republic_of_Ireland_national_under-21_football_team	wordnet_football_team_108080025 1
Migen_Memelli	wikicat_Association_football_forwards 2
Javier_Marías	wordnet_writer_110794014 1
Allan_Michaelsen	wikicat_Danish_football_managers 35
Tórshavn	wikicat_Municipalities_of_the_Faroe_Islands 12414
Nathan_Abbey	wikicat_Boston_United_F.C._players 48
Terry_Boyle	wikicat_Cardiff_City_F.C._players 27
Alan_Dodd_(English_footballer)	wikicat_Rocester_F.C._players 22
Allan_Nielsen	wikicat_Danish_football_managers 13
Adriano_Ferreira_Silvestre	wikicat_Associação_Portuguesa_de_Desportos_players 31
Ladislas_Douniama	wikicat_US_Orléans_players 352
Negeri_Sembilan_FA	wikicat_Association_football_clubs 3208
Emre_Belözoğlu	wikicat_Footballers_from_Istanbul 79
Talia_Shire	wikicat_Actors 1
Jakarta	wordnet_administrative_district_108491826 4
Wellington_da_Silva_Serezuella	wikicat_Associação_Ferroviária_de_Esportes_players 235
Daniel_Nannskog	wikicat_Expatriate_footballers_in_China 66
Cologne	wikicat_Cities_in_North_Rhine-Westphalia 1
Southeast_Asia	wikicat_Regions_of_Asia 68
Jacques_Chirac	wikicat_Officers_of_the_National_Order_of_Quebec 14
Uladzimir_Karytska	wikicat_Expatriate_footballers_in_Slovakia 4
John_Kerry	wikicat_American_people_of_Scottish_descent 1
California	wikicat_States_of_the_United_States 7
Sivaji_Ganesan	wikicat_People_from_Thanjavur_district 122
Odessa	wikicat_Populated_coastal_places_in_Ukraine 1
West_Hollywood,_California	wikicat_Former_census-designated_places_in_California 5
Edgar_Çani	wikicat_U.S._Città_di_Palermo_players 9
California_Institute_of_Technology	wikicat_Universities_and_colleges_in_Los_Angeles_County,_California 1
Curly_Howard	wikicat_American_male_film_actors 2
Jonathan_Walters	wikicat_Living_people 1
Atlético_Huila	wikicat_Association_football_clubs_established_in_1990 1
Thiago_Maciel	wikicat_Betim_Esporte_Clube_players 65
Adam_Rooney	wikicat_Yeovil_Town_F.C._players 141
Gene_Kelly	wikicat_American_male_musical_theatre_actors 51
Rudolf_Peierls	wikicat_Lorentz_Medal_winners 44
Keanu_Reeves	wikicat_American_television_actors 18
Hinsdale,_Illinois	wikicat_Villages_in_Illinois 4
Cabeça_do_Cachorro	wikicat_Regions_of_South_America 14657
Roger_Penrose	wikicat_Professors_of_Gresham_College 152
Louis_XV_of_France	wikicat_People_from_Versailles 1350
Sani_Kaita	wikicat_Olympic_footballers_of_Nigeria 16
Adolf_Hitler	wikicat_German_painters 871
Daniel_Majstorović	wikicat_SC_Fortuna_Köln_players 438
Leonid_Hurwicz	wikicat_Polish_people 3
50_Cent	wikicat_American_hip_hop_record_producers 27
Voltaire	wikicat_French_essayists 3
Carl_Sagan	wikicat_American_pacifists 31
Biloela	wikicat_Populated_places_in_Queensland 3
Istanbul	wikicat_Cities_in_Turkey 1
Teemu_Pukki	wikicat_FC_Schalke_04_players 13
Pim_Fortuyn_List	wikicat_Political_parties_disestablished_in_2007 158
Mike_Ambersley	wikicat_American_soccer_players 3
Uganda	wikicat_States_and_territories_established_in_1962 12
Bernardo_Tengarrinha	wikicat_C.D._Santa_Clara_players 22
C.A._River_Plate	wikicat_Multi-sport_clubs_in_Argentina 3
Ilija_Najdoski	wikicat_Association_football_defenders 6
Le_Havre_A.C.	wordnet_club_108227214 389
Daniele_De_Vezze	wikicat_Serie_B_footballers 2
George_Best	wikicat_Miami_FC_players 489
Anthony_Eden	wikicat_British_people_of_World_War_II 7
Pierce_Brosnan	wikicat_21st-century_American_male_actors 6
Chile	wordnet_country_108544813 1
Norman_Foster_(director)	wikicat_American_film_directors 3
Hervé_Gaymard	wikicat_French_Ministers_of_Agriculture 73
Arabic_language	wikicat_Languages_of_Gibraltar 2
Kim_Nam-il	wikicat_Expatriate_footballers_in_Japan 1
Gordan_Petrić	wikicat_Yugoslavia_international_footballers 61
Paulo_Marcel_Pereira_Merabet	wikicat_K.S.C._Lokeren_Oost-Vlaanderen_players 5
Trinity_College,_Cambridge	wikicat_Organisations_based_in_Cambridge_with_royal_patronage 69
Ebbw_Vale_F.C.	wikicat_Association_football_clubs_disestablished_in_1998 4704
Wassily_Leontief	wikicat_American_academics 6
Gustavo_Victoria	wikicat_Converts_to_Islam 845
Cambodia	wikicat_Member_states_of_the_Association_of_Southeast_Asian_Nations 1
O'Hare_International_Airport	wikicat_Airports_in_Cook_County,_Illinois 1
Fábio_José_dos_Santos	wikicat_J._League_Division_1_players 5
UD_Melilla	wikicat_Football_clubs_in_Spain 1
Peggy_Lokando	wikicat_Waltham_Forest_F.C._players 17171
Estudiantes_de_La_Plata	wordnet_club_108227214 5
Martin_Lejsal	wikicat_SC_Heerenveen_players 1043
John_Cleese	wikicat_English_male_radio_actors 18
Stan_Laurel	wikicat_Music_hall_performers 100
Liv_Tyler	wikicat_Transcendental_Meditation_practitioners 982
Talia_Shire	wikicat_Actors_from_New_York 9
Stephen_Bywater	wikicat_Ipswich_Town_F.C._players 1
Kemi	wikicat_Populated_places_established_in_1869 8439
Mauro_Bressan	wikicat_FC_Chiasso_players 7322
Marco_Gebhardt	wikicat_Living_people 1
Jersey_City,_New_Jersey	wikicat_Populated_places_on_the_Underground_Railroad 46
Port_Moresby	wikicat_Populated_places_established_in_1873 1145
Christian_Bassila	wikicat_French_expatriates_in_Greece 17523
Sylvia_Plath	wordnet_writer_110794014 1
Mario_Cáceres	wikicat_Chilean_Primera_División_players 19
Lower_Austria	wikicat_Historical_regions_in_Austria 43
Fluminense_F.C.	wikicat_Football_clubs_in_Rio_de_Janeiro_(city) 4136
André_Luiz_Moreira	wikicat_CD_Tenerife_players 263
The_Specials	wikicat_Reggae_musical_groups 1
Roger_Ebert	wordnet_writer_110794014 14
Gregory_Peck	wikicat_20th_Century_Fox_contract_players 38
Chakhir_Belghazouani	wikicat_Moroccan_footballers 81
Danny_Califf	wikicat_Footballers_at_the_2000_Summer_Olympics 92
Henry_Adams	wikicat_People_from_Boston,_Massachusetts 44
Jim_Adams_(soccer)	wikicat_Cincinnati_Excite_players 16657
Morocco	wikicat_Arabic-speaking_countries_and_territories 4
Jefthon	wikicat_FC_Rubin_Kazan_players 157
A.S.G._Nocerina	wikicat_Lega_Pro_Prima_Divisione_clubs 2
S.E.F._Torres_1903	wikicat_Football_clubs_in_Italy 1
Edmund_Gwenn	wikicat_20th-century_English_male_actors 1
Armageddon_(1998_film)	wikicat_American_science_fiction_action_films 137
Christopher_Reeve	wikicat_American_screenwriters 3
Ismael_Santiago_López	wikicat_Xerez_CD_players 17
Jay_Mohr	wikicat_Male_actors_from_New_Jersey 23
Matteo_Momentè	wikicat_S.S._Sambenedettese_Calcio_players 90
Nico_Claesen	wikicat_1990_FIFA_World_Cup_players 77
Carlos_María_Morales	wikicat_Deportivo_Toluca_F.C._footballers 128
Guwançmuhammet_Öwekow	wikicat_Turkmenistan_footballers 12
Wolverhampton	wikicat_NUTS_3_statistical_regions_of_the_United_Kingdom 1
Gottlob_Frege	wikicat_German_philosophers 1
Vlatko_Marković	wikicat_Yugoslav_football_managers 21
Bernie_Lilavois	wikicat_USL_First_Division_players 42
Karl_Marx	wikicat_Philosophers_of_law 4
Samuel_R._Delany	wikicat_Writers 1
Jamie_Moralee	wikicat_Newport_County_A.F.C._players 17
Tarbes	wikicat_Communes_of_Hautes-Pyrénées 17442
Aleksinac	wordnet_administrative_district_108491826 452
Shandong	wikicat_Administrative_divisions_of_China 1
Mario_Regueiro	wikicat_Superleague_Greece_players 1
Alekos_Alekou	wikicat_Cyprus_international_footballers 15535
Kloten	wikicat_Cities_in_Switzerland 1
Nélson_Marcos	wikicat_S.L._Benfica_footballers 1
Borussia_Dortmund	wordnet_club_108227214 1
Panathinaikos_B.C.	wikicat_Euroleague-winning_clubs 11
Ricardo_Rocha_(Portuguese_footballer)	wikicat_Portugal_international_footballers 3
FK_Radnički_Niš	wikicat_Football_clubs_in_Serbia 51
Dundee_F.C.	wikicat_Scottish_Premier_League_teams 1
German_language	wikicat_Languages_of_Kazakhstan 167
Rabat	wordnet_administrative_district_108491826 2
Dewsbury	wikicat_Towns_in_West_Yorkshire 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_education 434
Cincinnati	wikicat_Cities_in_Hamilton_County,_Ohio 1
Quebec_Liberal_Party	wikicat_Political_parties_in_Canada 1
Chalon-sur-Saône	wordnet_commune_108541609 1
Syarhey_Kuznyatsow	wikicat_FC_Arsenal_Kyiv_players 1
Dave_Mitchell_(footballer)	wikicat_Seiko_players 10223
Amy_LePeilbet	wikicat_Women 1
Poland	wikicat_Countries_in_Europe 1
Eduardo_Ratinho	wikicat_Living_people 1
Nicaragua	wikicat_Countries_in_Central_America 1
Nozomi_Hiroyama	wikicat_Expatriate_footballers_in_France 3
Art_Prize_of_the_German_Democratic_Republic	wikicat_Art_awards 22
Frank_Arnesen	wikicat_Expatriate_footballers_in_Spain 1
Henri_Poincaré	wikicat_19th-century_physicists 276
Order_of_the_Bath	wordnet_order_107168623 2
Luis_Bacalov	wikicat_Living_people 13
Kafoumba_Coulibaly	wikicat_Chonburi_F.C._players 347
Bradford_Park_Avenue_A.F.C.	wikicat_Former_Football_League_clubs 5
Bret_McKenzie	wikicat_New_Zealand_actors 12695
Alfred_North_Whitehead	wikicat_English_mathematicians 240
Fredrik_Björck	wikicat_Tromsø_IL_players 203
Jonathan_Gould	wikicat_Clevedon_Town_F.C._players 58
Lusaka	wordnet_administrative_district_108491826 1
John_Adams	wikicat_People_from_Quincy,_Massachusetts 15274
Silkeborg	wordnet_administrative_district_108491826 4526
Alexander_Haig	wikicat_American_generals 43
Carmen_Electra	wikicat_Participants_in_American_reality_television_series 106
Carl_Dickinson	wikicat_Blackpool_F.C._players 15
Lagos	wikicat_Port_cities 16
Captain_Beefheart	wikicat_21st-century_American_painters 1159
Lenny_Kravitz	wikicat_American_actors 2
Emeryville,_California	wikicat_Incorporated_cities_and_towns_in_California 1
Velletri	wikicat_Communes_of_the_Province_of_Rome 3
Courteney_Cox	wikicat_American_film_actresses 1
Josh_Schwartz	wikicat_American_soap_opera_writers 7
Mircea_Rednic	wikicat_Romanian_expatriates_in_Azerbaijan 15246
Comoros	wikicat_Countries 1
Stocksbridge_Park_Steels_F.C.	wikicat_Football_clubs_in_South_Yorkshire 1
Gahar_Zagros_F.C.	wordnet_club_108227214 1
Bradford_Park_Avenue_A.F.C.	wikicat_Southern_Football_League_clubs 262
John_McCain	wikicat_Jeopardy!_contestants 15868
Beitar_Jerusalem_F.C.	wikicat_Football_clubs_in_Israel 22
Civic_Platform	wordnet_party_108256968 1
Fausto_Lourenço	wikicat_Expatriate_footballers_in_Bulgaria 5
Ronald_Coase	wikicat_People_from_Brent_(London_borough) 14530
Tom_Stoppard	wikicat_21st-century_dramatists_and_playwrights 15112
Garry_Thompson_(footballer_born_1959)	wikicat_Sheffield_Wednesday_F.C._players 8
Milovan_Milović	wikicat_FK_Javor_Ivanjica_players 21
War_of_the_Second_Coalition	wikicat_Napoleonic_Wars_treaties 15
Steve_Book	wikicat_Living_people 1
Laos	wikicat_Southeast_Asian_countries 1
Félix_Ricardo_Torres	wikicat_Hércules_CF_footballers 41
Artem_Starhorodskyi	wikicat_SC_Tavriya_Simferopol_players 2
Lucero_(entertainer)	wikicat_Mexican_actresses 16304
John_Maynard_Keynes	wikicat_Liberal_Party_(UK)_politicians 675
Real_Zaragoza	wikicat_Association_football_clubs_established_in_1932 151
John_Stuart_Mill	wikicat_Atheist_feminists 1120
Estonia_national_football_team	wikicat_National_sports_teams_of_Estonia 16248
Sanjay_Dutt	wikicat_Male_actors_in_Hindi_cinema 2
Piranshahr_County	wordnet_administrative_district_108491826 1
Eau_Claire,_Wisconsin	wikicat_Cities_in_Chippewa_County,_Wisconsin 10501
Carlos_Navarro_Montoya	wikicat_Colombian_football_managers 15979
Pantheon-Sorbonne_University	wikicat_Universities_in_Paris 2
Hungary_national_football_team	wikicat_European_national_association_football_teams 8
Senegal	wikicat_Countries 1
Luxembourg	wikicat_Divided_regions 40
Rod_Brown	wikicat_American_expatriate_basketball_people_in_Switzerland 134
Bilbao	wikicat_Port_cities_and_towns_on_the_Spanish_Atlantic_coast 1
Tokat	wikicat_Provinces_of_Turkey 6
Imperia	wikicat_Cities_and_towns_in_Liguria 147
Nery_Castillo	wikicat_Chicago_Fire_Soccer_Club_players 4
Nikita_Rukavytsya	wikicat_2._Bundesliga_players 4
Mounir_El_Hamdaoui	wikicat_AFC_Ajax_players 51
Jack_Black	wikicat_Jewish_American_writers 270
William_Golding	wikicat_British_writers 1
Aritz_Aduriz	wikicat_Spain_international_footballers 49
Chakhir_Belghazouani	wikicat_French_people_of_Moroccan_descent 449
Inverness	wordnet_site_108651247 2
Lionel_Jospin	wikicat_Prime_Ministers_of_France 2
Slovenia	wikicat_Member_states_of_NATO 1
Université_libre_de_Bruxelles	wikicat_Educational_institutions_established_in_1834 14215
Watertown,_Massachusetts	wikicat_Cities_in_Massachusetts 1
Parral_(footballer)	wikicat_Santa_Cruz_Futebol_Clube_players 12
Goiás_Esporte_Clube	wordnet_club_108227214 7
Greta_Scacchi	wikicat_English_stage_actresses 62
George_Best	wikicat_Queensland_Lions_players 14125
Friedrich_Hayek	wikicat_Austrian_School_economists 27
Jonathan_Téhoué	wikicat_SC_Bastia_players 12
Janet_Frame	wikicat_New_Zealand_people_of_Scottish_descent 4338
Marco_Delvecchio	wikicat_Living_people 1
Zlatko_Yankov	wikicat_PFC_Lokomotiv_Sofia_players 2
ASK_Riga	wikicat_Euroleague-winning_clubs 2
Ninoslav_Milenković	wikicat_K._Sint-Truidense_V.V._players 519
Ricky_Gervais	wikicat_English_television_actors 6
Central_Federal_District	wikicat_Federal_districts_of_Russia 8434
Yuriy_Tselykh	wikicat_FC_Metalist_Kharkiv_players 6
Dungannon_Swifts_F.C.	wikicat_Association_football_clubs_established_in_1949 1680
Eric_Clapton	wikicat_Blues_singers 42
Dietmar_Hamann	wikicat_German_footballers 1
Liverpool_F.C.	wikicat_G-14_clubs 30
Friedrich_Engels	wikicat_German_writers 780
North_Korea	wikicat_Divided_regions 3
Jared_Borgetti	wikicat_Club_León_footballers 25
Bono	wikicat_Rock_singers 1
Meryl_Streep	wikicat_21st-century_actors 1
Aalen	wordnet_location_100027167 1
Andrzej_Bledzewski	wikicat_Miedź_Legnica_players 16867
Amman	wordnet_administrative_district_108491826 1
Pat_Morita	wikicat_Actors_from_California 66
Nahdat_Berkane	wikicat_Football_clubs_in_Morocco 2482
Pallalcesto_Amatori_Udine	wikicat_Sports_clubs_established_in_1999 1652
Sonic_Team	wikicat_Video_game_development_companies 1
Xi'an	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 5
Clinton_County,_Ohio	wordnet_county_108546183 46
Otto_Szabó	wikicat_Nemzeti_Bajnokság_I_players 11
Romford	wikicat_Post_towns_in_the_RM_postcode_area 12560
Simon_Grand	wikicat_Association_football_defenders 58
Peru	wikicat_Countries 1
Brian_O'Nolan	wikicat_Writers 1
Sydney_Brenner	wikicat_Biologists 55
Hong_Kong	wikicat_Metropolitan_areas 213
Greene_County,_Pennsylvania	wikicat_Counties_of_Appalachia 1
Karl_Marx	wikicat_German_journalists 244
Jagiellonia_Białystok	wikicat_Football_clubs_in_Poland 17347
Caroline_Seger	wikicat_Swedish_footballers 3
Argentina	wikicat_Spanish-speaking_countries_and_territories 1
Lenin_Prize	wikicat_Literary_awards 31
Jørgen_Kristensen	wikicat_Calgary_Boomers_players 93
Wycombe_Wanderers_F.C.	wikicat_Fan-owned_English_League_football_clubs 6
Robert_I,_Duke_of_Parma	wordnet_sovereign_110628644 4
Kim_Christensen_(footballer_born_1980)	wikicat_Brøndby_IF_players 6
Atari	wikicat_Video_game_development_companies 7
Mars_Attacks!	wikicat_American_comedy_science_fiction_films 139
Recklinghausen	wikicat_Cities_in_North_Rhine-Westphalia 1
Four_Tet	wikicat_Ableton_Live_users 14112
Eric_Idle	wikicat_English_dramatists_and_playwrights 120
Salem,_Virginia	wikicat_Cities_in_Virginia 1
New_Brunswick	wordnet_district_108552138 1
Daniel_Handler	wikicat_Male_short_story_writers 53
Tibet_Autonomous_Region	wordnet_administrative_district_108491826 9
Kadrina_Parish	wordnet_administrative_district_108491826 4
Paulo_Marcel_Pereira_Merabet	wikicat_Expatriate_footballers_in_South_Korea 2
Ryan_Mack	wikicat_Syracuse_Salty_Dogs_players 16322
Hetman_Zamość	wordnet_club_108227214 43
Adam_Strachan	wikicat_Living_people 1
Delta_Goodrem	wikicat_Australian_songwriters 59
Eduardo_Gonçalves_de_Oliveira	wikicat_Brazil_international_footballers 26
Vancouver_Island	wikicat_Islands_of_the_Pacific_Ocean 2
Flevoland	wikicat_NUTS_2_statistical_regions_of_the_European_Union 2
Luis_Fernando_Espindola	wikicat_Living_people 1
Carl_Sagan	wikicat_Agnostics 171
AS_Saint-Étienne	wordnet_club_108227214 2
Søren_Kierkegaard	wikicat_Danish_people 822
Mike_Ambersley	wikicat_USL_Premier_Development_League_players 42
Souss-Massa-Drâa	wordnet_administrative_district_108491826 2
Kang_Chul	wikicat_South_Korean_footballers 5
Joel_Soto	wikicat_Deportes_Concepción_footballers 268
Shane_Huke	wikicat_People_from_Reading,_Berkshire 5965
Alex_Bruce_(footballer,_born_1984)	wikicat_People_from_Norwich 224
Ann_Sothern	wikicat_Women 1
Nicollette_Sheridan	wikicat_English_soap_opera_actresses 16459
Jim_Rodwell	wikicat_Darlington_F.C._players 119
Nicola_Amoruso	wikicat_Modena_F.C._players 40
Tigres_UANL	wordnet_club_108227214 6
Red_Sea	wordnet_lake_109328904 12775
Autodromo_Nazionale_Monza	wordnet_venue_108677628 285
Bas_Savage	wikicat_Walton_&amp;_Hersham_F.C._players 26
Ted_Hughes	wordnet_writer_110794014 1
Flevoland	wikicat_Polders 8206
Dave_Mitchell_(footballer)	wikicat_Australian_soccer_players 1
Glasgow	wikicat_Lieutenancy_areas_of_Scotland 1
Richard_Dawkins	wikicat_Critics_of_religions 15
Steve_Collis	wikicat_The_Football_League_players 1
Zlatan_Ibrahimović	wikicat_A.C._Milan_players 178
Ironton,_Ohio	wikicat_County_seats_in_Ohio 1
Gustavo_Reggi	wikicat_Reggina_Calcio_players 180
Roque_Santa_Cruz	wikicat_Club_Olimpia_footballers 57
Franz_Carr	wikicat_English_footballers 1
Kherson	wikicat_Populated_places_established_in_1778 5
Amlash_County	wikicat_Counties_of_Gilan_Province 3
Wu-Tang_Clan	wordnet_artist_109812338 4
José_Veiga	wikicat_The_Football_League_players 1
Robert_Silverberg	wikicat_American_science_fiction_writers 1
Changsha_Huanghua_International_Airport	wordnet_airport_102692232 46
Luis_Flores_(basketball)	wikicat_Golden_State_Warriors_players 52
Robin_Cook_(American_novelist)	wikicat_Harvard_University_alumni 49
Joyce_Carol_Oates	wikicat_American_poets 73
Inglewood,_California	wordnet_administrative_district_108491826 1
Sigmund_Freud	wikicat_Austrian_scientists 90
August_Wilhelm_von_Hofmann	wikicat_Ethnic_German_people 3
Dino_Fava	wikicat_S.S._Formia_Calcio_players 15751
