Andrey_Yeshchenko	wikicat_Russian_footballers 9
Nikita_Rukavytsya	wikicat_Ukrainian_people 5605
Ricardo_Rocha_(Portuguese_footballer)	wikicat_S.C._Braga_players 1
Socialist_Party_(Portugal)	wikicat_Political_parties_in_Portugal 25
Mvondo_Atangana	wikicat_Scottish_Premier_League_players 4
Jeremy_Bentham	wikicat_Animal_rights_advocates 9211
Ecuador	wikicat_Countries 1
Nassim_Mendil	wikicat_A.C._Ancona_players 32
Republic_of_Ireland_national_under-21_football_team	wordnet_football_team_108080025 7
Migen_Memelli	wikicat_Association_football_forwards 2
Javier_Marías	wordnet_writer_110794014 1
Allan_Michaelsen	wikicat_Danish_football_managers 22
Tórshavn	wikicat_Municipalities_of_the_Faroe_Islands 4134
Nathan_Abbey	wikicat_Boston_United_F.C._players 48
Terry_Boyle	wikicat_Cardiff_City_F.C._players 1
Alan_Dodd_(English_footballer)	wikicat_Rocester_F.C._players 119
Allan_Nielsen	wikicat_Danish_football_managers 102
Adriano_Ferreira_Silvestre	wikicat_Associação_Portuguesa_de_Desportos_players 50
Ladislas_Douniama	wikicat_US_Orléans_players 292
Negeri_Sembilan_FA	wikicat_Association_football_clubs 1876
Emre_Belözoğlu	wikicat_Footballers_from_Istanbul 128
Talia_Shire	wikicat_Actors 1
Jakarta	wordnet_administrative_district_108491826 34
Wellington_da_Silva_Serezuella	wikicat_Associação_Ferroviária_de_Esportes_players 723
Daniel_Nannskog	wikicat_Expatriate_footballers_in_China 7
Cologne	wikicat_Cities_in_North_Rhine-Westphalia 1
Southeast_Asia	wikicat_Regions_of_Asia 180
Jacques_Chirac	wikicat_Officers_of_the_National_Order_of_Quebec 7
Uladzimir_Karytska	wikicat_Expatriate_footballers_in_Slovakia 1
John_Kerry	wikicat_American_people_of_Scottish_descent 1
California	wikicat_States_of_the_United_States 19
Sivaji_Ganesan	wikicat_People_from_Thanjavur_district 265
Odessa	wikicat_Populated_coastal_places_in_Ukraine 1
West_Hollywood,_California	wikicat_Former_census-designated_places_in_California 1
Edgar_Çani	wikicat_U.S._Città_di_Palermo_players 1
California_Institute_of_Technology	wikicat_Universities_and_colleges_in_Los_Angeles_County,_California 1
Curly_Howard	wikicat_American_male_film_actors 2
Jonathan_Walters	wikicat_Living_people 1
Atlético_Huila	wikicat_Association_football_clubs_established_in_1990 1
Thiago_Maciel	wikicat_Betim_Esporte_Clube_players 939
Adam_Rooney	wikicat_Yeovil_Town_F.C._players 52
Gene_Kelly	wikicat_American_male_musical_theatre_actors 44
Rudolf_Peierls	wikicat_Lorentz_Medal_winners 33
Keanu_Reeves	wikicat_American_television_actors 76
Hinsdale,_Illinois	wikicat_Villages_in_Illinois 12
Cabeça_do_Cachorro	wikicat_Regions_of_South_America 6365
Roger_Penrose	wikicat_Professors_of_Gresham_College 422
Louis_XV_of_France	wikicat_People_from_Versailles 1658
Sani_Kaita	wikicat_Olympic_footballers_of_Nigeria 5
Adolf_Hitler	wikicat_German_painters 9296
Daniel_Majstorović	wikicat_SC_Fortuna_Köln_players 560
Leonid_Hurwicz	wikicat_Polish_people 2
50_Cent	wikicat_American_hip_hop_record_producers 39
Voltaire	wikicat_French_essayists 3
Carl_Sagan	wikicat_American_pacifists 73
Biloela	wikicat_Populated_places_in_Queensland 17
Istanbul	wikicat_Cities_in_Turkey 18
Teemu_Pukki	wikicat_FC_Schalke_04_players 5
Pim_Fortuyn_List	wikicat_Political_parties_disestablished_in_2007 350
Mike_Ambersley	wikicat_American_soccer_players 6
Uganda	wikicat_States_and_territories_established_in_1962 11
Bernardo_Tengarrinha	wikicat_C.D._Santa_Clara_players 32
C.A._River_Plate	wikicat_Multi-sport_clubs_in_Argentina 2
Ilija_Najdoski	wikicat_Association_football_defenders 57
Le_Havre_A.C.	wordnet_club_108227214 234
Daniele_De_Vezze	wikicat_Serie_B_footballers 3
George_Best	wikicat_Miami_FC_players 1045
Anthony_Eden	wikicat_British_people_of_World_War_II 119
Pierce_Brosnan	wikicat_21st-century_American_male_actors 20
Chile	wordnet_country_108544813 1
Norman_Foster_(director)	wikicat_American_film_directors 3
Hervé_Gaymard	wikicat_French_Ministers_of_Agriculture 117
Arabic_language	wikicat_Languages_of_Gibraltar 1
Kim_Nam-il	wikicat_Expatriate_footballers_in_Japan 3
Gordan_Petrić	wikicat_Yugoslavia_international_footballers 33
Paulo_Marcel_Pereira_Merabet	wikicat_K.S.C._Lokeren_Oost-Vlaanderen_players 1
Trinity_College,_Cambridge	wikicat_Organisations_based_in_Cambridge_with_royal_patronage 644
Ebbw_Vale_F.C.	wikicat_Association_football_clubs_disestablished_in_1998 2110
Wassily_Leontief	wikicat_American_academics 10
Gustavo_Victoria	wikicat_Converts_to_Islam 732
Cambodia	wikicat_Member_states_of_the_Association_of_Southeast_Asian_Nations 1
O'Hare_International_Airport	wikicat_Airports_in_Cook_County,_Illinois 1
Fábio_José_dos_Santos	wikicat_J._League_Division_1_players 11
UD_Melilla	wikicat_Football_clubs_in_Spain 1
Peggy_Lokando	wikicat_Waltham_Forest_F.C._players 6735
Estudiantes_de_La_Plata	wordnet_club_108227214 15
Martin_Lejsal	wikicat_SC_Heerenveen_players 1646
John_Cleese	wikicat_English_male_radio_actors 1
Stan_Laurel	wikicat_Music_hall_performers 160
Liv_Tyler	wikicat_Transcendental_Meditation_practitioners 3921
Talia_Shire	wikicat_Actors_from_New_York 20
Stephen_Bywater	wikicat_Ipswich_Town_F.C._players 1
Kemi	wikicat_Populated_places_established_in_1869 14758
Mauro_Bressan	wikicat_FC_Chiasso_players 7769
Marco_Gebhardt	wikicat_Living_people 1
Jersey_City,_New_Jersey	wikicat_Populated_places_on_the_Underground_Railroad 572
Port_Moresby	wikicat_Populated_places_established_in_1873 2185
Christian_Bassila	wikicat_French_expatriates_in_Greece 10294
Sylvia_Plath	wordnet_writer_110794014 5
Mario_Cáceres	wikicat_Chilean_Primera_División_players 45
Lower_Austria	wikicat_Historical_regions_in_Austria 156
Fluminense_F.C.	wikicat_Football_clubs_in_Rio_de_Janeiro_(city) 43
André_Luiz_Moreira	wikicat_CD_Tenerife_players 212
The_Specials	wikicat_Reggae_musical_groups 1
Roger_Ebert	wordnet_writer_110794014 45
Gregory_Peck	wikicat_20th_Century_Fox_contract_players 81
Chakhir_Belghazouani	wikicat_Moroccan_footballers 102
Danny_Califf	wikicat_Footballers_at_the_2000_Summer_Olympics 217
Henry_Adams	wikicat_People_from_Boston,_Massachusetts 33
Jim_Adams_(soccer)	wikicat_Cincinnati_Excite_players 7823
Morocco	wikicat_Arabic-speaking_countries_and_territories 2
Jefthon	wikicat_FC_Rubin_Kazan_players 422
A.S.G._Nocerina	wikicat_Lega_Pro_Prima_Divisione_clubs 1
S.E.F._Torres_1903	wikicat_Football_clubs_in_Italy 1
Edmund_Gwenn	wikicat_20th-century_English_male_actors 1
Armageddon_(1998_film)	wikicat_American_science_fiction_action_films 239
Christopher_Reeve	wikicat_American_screenwriters 20
Ismael_Santiago_López	wikicat_Xerez_CD_players 20
Jay_Mohr	wikicat_Male_actors_from_New_Jersey 40
Matteo_Momentè	wikicat_S.S._Sambenedettese_Calcio_players 1441
Nico_Claesen	wikicat_1990_FIFA_World_Cup_players 89
Carlos_María_Morales	wikicat_Deportivo_Toluca_F.C._footballers 94
Guwançmuhammet_Öwekow	wikicat_Turkmenistan_footballers 18
Wolverhampton	wikicat_NUTS_3_statistical_regions_of_the_United_Kingdom 1
Gottlob_Frege	wikicat_German_philosophers 1
Vlatko_Marković	wikicat_Yugoslav_football_managers 24
Bernie_Lilavois	wikicat_USL_First_Division_players 8
Karl_Marx	wikicat_Philosophers_of_law 29
Samuel_R._Delany	wikicat_Writers 1
Jamie_Moralee	wikicat_Newport_County_A.F.C._players 55
Tarbes	wikicat_Communes_of_Hautes-Pyrénées 3681
Aleksinac	wordnet_administrative_district_108491826 108
Shandong	wikicat_Administrative_divisions_of_China 1
Mario_Regueiro	wikicat_Superleague_Greece_players 1
Alekos_Alekou	wikicat_Cyprus_international_footballers 9754
Kloten	wikicat_Cities_in_Switzerland 1
Nélson_Marcos	wikicat_S.L._Benfica_footballers 1
Borussia_Dortmund	wordnet_club_108227214 2
Panathinaikos_B.C.	wikicat_Euroleague-winning_clubs 39
Ricardo_Rocha_(Portuguese_footballer)	wikicat_Portugal_international_footballers 10
FK_Radnički_Niš	wikicat_Football_clubs_in_Serbia 129
Dundee_F.C.	wikicat_Scottish_Premier_League_teams 1
German_language	wikicat_Languages_of_Kazakhstan 41
Rabat	wordnet_administrative_district_108491826 5
Dewsbury	wikicat_Towns_in_West_Yorkshire 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_education 8364
Cincinnati	wikicat_Cities_in_Hamilton_County,_Ohio 4
Quebec_Liberal_Party	wikicat_Political_parties_in_Canada 1
Chalon-sur-Saône	wordnet_commune_108541609 1
Syarhey_Kuznyatsow	wikicat_FC_Arsenal_Kyiv_players 5
Dave_Mitchell_(footballer)	wikicat_Seiko_players 9101
Amy_LePeilbet	wikicat_Women 1
Poland	wikicat_Countries_in_Europe 1
Eduardo_Ratinho	wikicat_Living_people 1
Nicaragua	wikicat_Countries_in_Central_America 1
Nozomi_Hiroyama	wikicat_Expatriate_footballers_in_France 2
Art_Prize_of_the_German_Democratic_Republic	wikicat_Art_awards 746
Frank_Arnesen	wikicat_Expatriate_footballers_in_Spain 1
Henri_Poincaré	wikicat_19th-century_physicists 95
Order_of_the_Bath	wordnet_order_107168623 1
Luis_Bacalov	wikicat_Living_people 62
Kafoumba_Coulibaly	wikicat_Chonburi_F.C._players 1007
Bradford_Park_Avenue_A.F.C.	wikicat_Former_Football_League_clubs 660
Bret_McKenzie	wikicat_New_Zealand_actors 7459
Alfred_North_Whitehead	wikicat_English_mathematicians 136
Fredrik_Björck	wikicat_Tromsø_IL_players 817
Jonathan_Gould	wikicat_Clevedon_Town_F.C._players 1
Lusaka	wordnet_administrative_district_108491826 1
John_Adams	wikicat_People_from_Quincy,_Massachusetts 9926
Silkeborg	wordnet_administrative_district_108491826 4313
Alexander_Haig	wikicat_American_generals 99
Carmen_Electra	wikicat_Participants_in_American_reality_television_series 203
Carl_Dickinson	wikicat_Blackpool_F.C._players 76
Lagos	wikicat_Port_cities 35
Captain_Beefheart	wikicat_21st-century_American_painters 1906
Lenny_Kravitz	wikicat_American_actors 2
Emeryville,_California	wikicat_Incorporated_cities_and_towns_in_California 2
Velletri	wikicat_Communes_of_the_Province_of_Rome 1
Courteney_Cox	wikicat_American_film_actresses 1
Josh_Schwartz	wikicat_American_soap_opera_writers 1
Mircea_Rednic	wikicat_Romanian_expatriates_in_Azerbaijan 10093
Comoros	wikicat_Countries 1
Stocksbridge_Park_Steels_F.C.	wikicat_Football_clubs_in_South_Yorkshire 1
Gahar_Zagros_F.C.	wordnet_club_108227214 1
Bradford_Park_Avenue_A.F.C.	wikicat_Southern_Football_League_clubs 122
John_McCain	wikicat_Jeopardy!_contestants 10023
Beitar_Jerusalem_F.C.	wikicat_Football_clubs_in_Israel 10
Civic_Platform	wordnet_party_108256968 1
Fausto_Lourenço	wikicat_Expatriate_footballers_in_Bulgaria 3
Ronald_Coase	wikicat_People_from_Brent_(London_borough) 3971
Tom_Stoppard	wikicat_21st-century_dramatists_and_playwrights 8597
Garry_Thompson_(footballer_born_1959)	wikicat_Sheffield_Wednesday_F.C._players 28
Milovan_Milović	wikicat_FK_Javor_Ivanjica_players 82
War_of_the_Second_Coalition	wikicat_Napoleonic_Wars_treaties 17
Steve_Book	wikicat_Living_people 1
Laos	wikicat_Southeast_Asian_countries 1
Félix_Ricardo_Torres	wikicat_Hércules_CF_footballers 8
Artem_Starhorodskyi	wikicat_SC_Tavriya_Simferopol_players 1
Lucero_(entertainer)	wikicat_Mexican_actresses 8324
John_Maynard_Keynes	wikicat_Liberal_Party_(UK)_politicians 1866
Real_Zaragoza	wikicat_Association_football_clubs_established_in_1932 231
John_Stuart_Mill	wikicat_Atheist_feminists 1751
Estonia_national_football_team	wikicat_National_sports_teams_of_Estonia 9818
Sanjay_Dutt	wikicat_Male_actors_in_Hindi_cinema 1
Piranshahr_County	wordnet_administrative_district_108491826 1
Eau_Claire,_Wisconsin	wikicat_Cities_in_Chippewa_County,_Wisconsin 5883
Carlos_Navarro_Montoya	wikicat_Colombian_football_managers 10493
Pantheon-Sorbonne_University	wikicat_Universities_in_Paris 2
Hungary_national_football_team	wikicat_European_national_association_football_teams 10
Senegal	wikicat_Countries 2
Luxembourg	wikicat_Divided_regions 217
Rod_Brown	wikicat_American_expatriate_basketball_people_in_Switzerland 219
Bilbao	wikicat_Port_cities_and_towns_on_the_Spanish_Atlantic_coast 6
Tokat	wikicat_Provinces_of_Turkey 35
Imperia	wikicat_Cities_and_towns_in_Liguria 661
Nery_Castillo	wikicat_Chicago_Fire_Soccer_Club_players 1
Nikita_Rukavytsya	wikicat_2._Bundesliga_players 142
Mounir_El_Hamdaoui	wikicat_AFC_Ajax_players 27
Jack_Black	wikicat_Jewish_American_writers 137
William_Golding	wikicat_British_writers 2
Aritz_Aduriz	wikicat_Spain_international_footballers 66
Chakhir_Belghazouani	wikicat_French_people_of_Moroccan_descent 615
Inverness	wordnet_site_108651247 10
Lionel_Jospin	wikicat_Prime_Ministers_of_France 2
Slovenia	wikicat_Member_states_of_NATO 4
Université_libre_de_Bruxelles	wikicat_Educational_institutions_established_in_1834 6215
Watertown,_Massachusetts	wikicat_Cities_in_Massachusetts 1
Parral_(footballer)	wikicat_Santa_Cruz_Futebol_Clube_players 30
Goiás_Esporte_Clube	wordnet_club_108227214 75
Greta_Scacchi	wikicat_English_stage_actresses 28
George_Best	wikicat_Queensland_Lions_players 10452
Friedrich_Hayek	wikicat_Austrian_School_economists 37
Jonathan_Téhoué	wikicat_SC_Bastia_players 1
Janet_Frame	wikicat_New_Zealand_people_of_Scottish_descent 102
Marco_Delvecchio	wikicat_Living_people 1
Zlatko_Yankov	wikicat_PFC_Lokomotiv_Sofia_players 1
ASK_Riga	wikicat_Euroleague-winning_clubs 210
Ninoslav_Milenković	wikicat_K._Sint-Truidense_V.V._players 5624
Ricky_Gervais	wikicat_English_television_actors 22
Central_Federal_District	wikicat_Federal_districts_of_Russia 6780
Yuriy_Tselykh	wikicat_FC_Metalist_Kharkiv_players 2
Dungannon_Swifts_F.C.	wikicat_Association_football_clubs_established_in_1949 858
Eric_Clapton	wikicat_Blues_singers 13
Dietmar_Hamann	wikicat_German_footballers 1
Liverpool_F.C.	wikicat_G-14_clubs 1381
Friedrich_Engels	wikicat_German_writers 879
North_Korea	wikicat_Divided_regions 4
Jared_Borgetti	wikicat_Club_León_footballers 22
Bono	wikicat_Rock_singers 1
Meryl_Streep	wikicat_21st-century_actors 2
Aalen	wordnet_location_100027167 1
Andrzej_Bledzewski	wikicat_Miedź_Legnica_players 7088
Amman	wordnet_administrative_district_108491826 1
Pat_Morita	wikicat_Actors_from_California 150
Nahdat_Berkane	wikicat_Football_clubs_in_Morocco 4
Pallalcesto_Amatori_Udine	wikicat_Sports_clubs_established_in_1999 7057
Sonic_Team	wikicat_Video_game_development_companies 1
Xi'an	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 101
Clinton_County,_Ohio	wordnet_county_108546183 3
Otto_Szabó	wikicat_Nemzeti_Bajnokság_I_players 16
Romford	wikicat_Post_towns_in_the_RM_postcode_area 6213
Simon_Grand	wikicat_Association_football_defenders 76
Peru	wikicat_Countries 5
Brian_O'Nolan	wikicat_Writers 1
Sydney_Brenner	wikicat_Biologists 436
Hong_Kong	wikicat_Metropolitan_areas 327
Greene_County,_Pennsylvania	wikicat_Counties_of_Appalachia 1
Karl_Marx	wikicat_German_journalists 197
Jagiellonia_Białystok	wikicat_Football_clubs_in_Poland 3008
Caroline_Seger	wikicat_Swedish_footballers 27
Argentina	wikicat_Spanish-speaking_countries_and_territories 1
Lenin_Prize	wikicat_Literary_awards 249
Jørgen_Kristensen	wikicat_Calgary_Boomers_players 228
Wycombe_Wanderers_F.C.	wikicat_Fan-owned_English_League_football_clubs 29
Robert_I,_Duke_of_Parma	wordnet_sovereign_110628644 2
Kim_Christensen_(footballer_born_1980)	wikicat_Brøndby_IF_players 4
Atari	wikicat_Video_game_development_companies 3
Mars_Attacks!	wikicat_American_comedy_science_fiction_films 14
Recklinghausen	wikicat_Cities_in_North_Rhine-Westphalia 1
Four_Tet	wikicat_Ableton_Live_users 8012
Eric_Idle	wikicat_English_dramatists_and_playwrights 936
Salem,_Virginia	wikicat_Cities_in_Virginia 4
New_Brunswick	wordnet_district_108552138 1
Daniel_Handler	wikicat_Male_short_story_writers 107
Tibet_Autonomous_Region	wordnet_administrative_district_108491826 12
Kadrina_Parish	wordnet_administrative_district_108491826 35
Paulo_Marcel_Pereira_Merabet	wikicat_Expatriate_footballers_in_South_Korea 3
Ryan_Mack	wikicat_Syracuse_Salty_Dogs_players 6075
Hetman_Zamość	wordnet_club_108227214 177
Adam_Strachan	wikicat_Living_people 1
Delta_Goodrem	wikicat_Australian_songwriters 72
Eduardo_Gonçalves_de_Oliveira	wikicat_Brazil_international_footballers 17
Vancouver_Island	wikicat_Islands_of_the_Pacific_Ocean 8
Flevoland	wikicat_NUTS_2_statistical_regions_of_the_European_Union 1
Luis_Fernando_Espindola	wikicat_Living_people 1
Carl_Sagan	wikicat_Agnostics 241
AS_Saint-Étienne	wordnet_club_108227214 24
Søren_Kierkegaard	wikicat_Danish_people 208
Mike_Ambersley	wikicat_USL_Premier_Development_League_players 17
Souss-Massa-Drâa	wordnet_administrative_district_108491826 3664
Kang_Chul	wikicat_South_Korean_footballers 4
Joel_Soto	wikicat_Deportes_Concepción_footballers 4406
Shane_Huke	wikicat_People_from_Reading,_Berkshire 5792
Alex_Bruce_(footballer,_born_1984)	wikicat_People_from_Norwich 181
Ann_Sothern	wikicat_Women 1
Nicollette_Sheridan	wikicat_English_soap_opera_actresses 9874
Jim_Rodwell	wikicat_Darlington_F.C._players 37
Nicola_Amoruso	wikicat_Modena_F.C._players 22
Tigres_UANL	wordnet_club_108227214 55
Red_Sea	wordnet_lake_109328904 5795
Autodromo_Nazionale_Monza	wordnet_venue_108677628 37
Bas_Savage	wikicat_Walton_&amp;_Hersham_F.C._players 5
Ted_Hughes	wordnet_writer_110794014 1
Flevoland	wikicat_Polders 3830
Dave_Mitchell_(footballer)	wikicat_Australian_soccer_players 4
Glasgow	wikicat_Lieutenancy_areas_of_Scotland 3
Richard_Dawkins	wikicat_Critics_of_religions 15
Steve_Collis	wikicat_The_Football_League_players 1
Zlatan_Ibrahimović	wikicat_A.C._Milan_players 104
Ironton,_Ohio	wikicat_County_seats_in_Ohio 1
Gustavo_Reggi	wikicat_Reggina_Calcio_players 67
Roque_Santa_Cruz	wikicat_Club_Olimpia_footballers 25
Franz_Carr	wikicat_English_footballers 14
Kherson	wikicat_Populated_places_established_in_1778 9
Amlash_County	wikicat_Counties_of_Gilan_Province 1
Wu-Tang_Clan	wordnet_artist_109812338 25
José_Veiga	wikicat_The_Football_League_players 8
Robert_Silverberg	wikicat_American_science_fiction_writers 1
Changsha_Huanghua_International_Airport	wordnet_airport_102692232 56
Luis_Flores_(basketball)	wikicat_Golden_State_Warriors_players 154
Robin_Cook_(American_novelist)	wikicat_Harvard_University_alumni 181
Joyce_Carol_Oates	wikicat_American_poets 10
Inglewood,_California	wordnet_administrative_district_108491826 2
Sigmund_Freud	wikicat_Austrian_scientists 134
August_Wilhelm_von_Hofmann	wikicat_Ethnic_German_people 97
Dino_Fava	wikicat_S.S._Formia_Calcio_players 8307
Fortaleza	wordnet_administrative_district_108491826 4
Nicolas_Anelka	wikicat_Converts_to_Islam_from_Christianity 7542
Simon_Grand	wikicat_Aldershot_Town_F.C._players 10
Mitt_Romney	wikicat_State_governors_of_the_United_States 554
Cebu	wordnet_administrative_district_108491826 95
Jules_Vandooren	wikicat_Association_football_defenders 1
Mauritania	wordnet_country_108544813 1
Barnsley_F.C.	wikicat_Football_League_Championship_clubs 1
Miklós_Horthy	wordnet_officeholder_110371450 1
University_of_São_Paulo	wikicat_Universities_and_colleges 1240
June_Allyson	wikicat_American_stage_actors 6
Stephen_Fry	wikicat_British_comedians 84
Minsk	wikicat_Capitals_in_Europe 7
Daphne_du_Maurier	wikicat_British_historical_novelists 1
University_of_San_Francisco	wikicat_Universities_and_colleges_in_Sacramento_County,_California 6057
INXS	wikicat_Australian_alternative_rock_groups 2830
Suat_Usta	wikicat_Turkey_under-21_international_footballers 50
Aleksandar_Bajevski	wikicat_Macedonian_footballers 11
Chennai	wikicat_Cities_and_towns_in_Tamil_Nadu 251
Kerala_State_Film_Award	wikicat_Indian_film_awards 33
Barak_Badash	wikicat_Football_players_from_Netanya 8409
Kalusha_Bwalya	wikicat_Living_people 1
Eduardo_Costa	wikicat_Club_de_Regatas_Vasco_da_Gama_players 225
Gene_Kelly	wikicat_American_musical_theatre_actors 137
Delta_Goodrem	wikicat_Actresses_from_Sydney 7035
Queen's_University	wikicat_Educational_institutions_established_in_1841 4726
Hapoel_Nir_Ramat_HaSharon_F.C.	wikicat_Football_clubs_in_Israel 816
Viggo_Mortensen	wikicat_People_from_New_York_City 1
Halmahera	wikicat_Maluku_Islands 1
Andrzej_Bledzewski	wikicat_Polish_footballers 2
Chick_Corea	wikicat_GRP_Records_artists 9634
Roger_Glover	wikicat_Rock_bass_guitarists 50
Spennymoor_United_F.C.	wikicat_Football_clubs_in_County_Durham 156
Mississippi_River	wordnet_river_109411430 4
Peter_Hynes	wikicat_Shelbourne_F.C._players 36
Ross_Macdonald	wikicat_American_crime_fiction_writers 6
I._M._Pei	wikicat_Living_people 52
Donald_Crisp	wikicat_English_screenwriters 36
Paulo_Marcel_Pereira_Merabet	wikicat_Clube_do_Remo_players 1339
Young_Artist_Award	wikicat_American_film_awards 6
Gilbert_Bodart	wikicat_K.V._Oostende_managers 4459
Bath,_Maine	wikicat_Cities_in_Maine 4
United_Arab_Emirates	wikicat_Member_states_of_the_Cooperation_Council_for_the_Arab_States_of_the_Gulf 4
Seol_Ki-hyeon	wikicat_Incheon_United_FC_players 1
Leeuwarden	wordnet_administrative_district_108491826 112
Chad_Harpur	wikicat_Association_football_goalkeepers 76
Dessau	wikicat_World_Heritage_Sites_in_Germany 1
Sarasota,_Florida	wordnet_administrative_district_108491826 14
Friedrich_Engels	wikicat_German_economists 46
Raúl_(footballer)	wikicat_La_Liga_footballers 1
Gregory_Peck	wikicat_21st-century_American_male_actors 2
Roberto_Pompei	wikicat_Huracán_footballers 40
Syarhey_Kuznyatsow	wikicat_Living_people 7
Helsinki	wikicat_Municipalities_of_Uusimaa 29
Dilip_Kumar	wikicat_Male_actors_from_Mumbai 10
Almería_Airport	wordnet_airport_102692232 30
Ville_Väisänen	wikicat_Living_people 1
Terrance_Roberson	wikicat_BC_Kyiv_players 7864
Malaysia	wikicat_Member_states_of_the_United_Nations 1
Rodney_Bush	wikicat_Expatriate_footballers_in_Scotland 1
Syracuse,_New_York	wikicat_Populated_places_on_the_Underground_Railroad 39
Jun_Senoue	wikicat_People_from_Miyagi_Prefecture 867
Nicaragua	wikicat_Countries 6
Aníbal_Cavaco_Silva	wikicat_Knights_of_the_Order_of_the_Gold_Lion_of_the_House_of_Nassau 1
CS_Sedan_Ardennes	wikicat_Football_clubs_in_France 38
Germany	wikicat_States_and_territories_established_in_1871 168
Mersch	wikicat_Communes_of_Luxembourg 1
Frank_Fahrenhorst	wikicat_People_from_North_Rhine-Westphalia 247
Nelson_Mandela	wikicat_Pacifists 7
Gökhan_Bozkaya	wikicat_Giresunspor_footballers 67
Cold_Turkey_(film)	wordnet_movie_106613686 1
Gene_Wilder	wikicat_American_people 1
Friedrich_Heinrich_Jacobi	wikicat_18th-century_philosophers 1
Turan_Tovuz_PFK	wikicat_Association_football_clubs_established_in_1954 7650
Gary_Teale	wikicat_Sheffield_Wednesday_F.C._players 84
William_Thomson,_1st_Baron_Kelvin	wikicat_People_of_the_Industrial_Revolution 1
Alan_McLoughlin	wikicat_Forest_Green_Rovers_F.C._players 1140
Jacques_Chaban-Delmas	wikicat_Transport_ministers_of_France 73
Dune_(film)	wikicat_1980s_science_fiction_films 1299
Čakovec	wordnet_administrative_district_108491826 205
Mikel_Arce	wikicat_CD_Constancia_footballers 7412
Kaunas	wikicat_Cities_in_Lithuania 1
Christopher_Guest	wikicat_American_people 4
Johnny_Carson	wikicat_American_writers 2
British_Columbia	wikicat_States_and_territories_established_in_1871 7059
Palo_Alto,_California	wikicat_Cities_in_Santa_Clara_County,_California 14
Saul_Kripke	wikicat_Analytic_philosophers 2
Filmfare_Awards	wikicat_Indian_awards 11600
Nicaraguan_Revolution	wikicat_Guerrilla_wars 7
Jennifer_Lopez	wikicat_American_television_producers 65
Kelly_Berville	wikicat_APOP_Kinyras_FC_players 354
Bob_Hope	wikicat_American_people_of_British_descent 1
Daniel_Dennett	wikicat_20th-century_American_people 4483
Frances_Goodrich	wikicat_Writers 4
John_Stuart_Mill	wikicat_British_feminists 108
Bajo_Aragón	wordnet_administrative_district_108491826 154
King_Khalid_International_Airport	wikicat_Airports_in_Saudi_Arabia 5476
Jarosław	wikicat_Cities_and_towns_in_Podkarpackie_Voivodeship 4820
Milan_Purović	wikicat_Ukrainian_Premier_League_players 13
Pavel_Kirylchyk	wikicat_FC_Kairat_players 1
Alice_Munro	wikicat_Writers_from_Ontario 674
George_Parris	wikicat_Bristol_City_F.C._players 18
Swindon_Town_F.C.	wikicat_Southern_Football_League_clubs 8
Geraldine_Chaplin	wikicat_21st-century_American_actresses 45
Xavier_Gravelaine	wikicat_SM_Caen_players 90
Fleetwood_Town_F.C.	wikicat_Northern_Premier_League_clubs 1
Colorado_Rapids	wikicat_Soccer_clubs_in_the_United_States 15
George_Orwell	wikicat_English_essayists 18
Borussia_Dortmund	wikicat_Publicly_traded_sports_companies 69
Le_Havre_AC	wikicat_Football_clubs_in_France 4080
U.S._Pergolettese_1932	wikicat_Association_football_clubs_established_in_1932 308
County_Tipperary	wordnet_administrative_district_108491826 26
Tokushima,_Tokushima	wikicat_Populated_coastal_places_in_Japan 1
San_Antonio	wikicat_County_seats_in_Texas 1
England_national_under-21_football_team	wikicat_England_national_football_teams 4
The_Animatrix	wikicat_Direct-to-video_films 5996
Marijan_Kovačević	wikicat_NK_Široki_Brijeg_players 2551
Sugar_Land,_Texas	wikicat_Cities_in_Fort_Bend_County,_Texas 43
John_Gidman	wikicat_Aston_Villa_F.C._players 235
Jean_Harlow	wikicat_Actors 2
Gurban_Gurbanov	wikicat_Azerbaijani_football_managers 6543
Kozienice_County	wikicat_Land_counties_of_Masovian_Voivodeship 22
Cobresal	wikicat_Football_clubs_in_Chile 2564
California	wikicat_States_and_territories_established_in_1850 5320
Charles_K._Kao	wikicat_Japan_Prize_laureates 182
Ramesh_Aravind	wordnet_person_100007846 2
Boston	wikicat_Cities_in_Suffolk_County,_Massachusetts 8050
Keith_Jarrett	wordnet_artist_109812338 1
Stan_Laurel	wikicat_English_male_comedians 15
Papeete	wordnet_administrative_district_108491826 6
Legazpi,_Albay	wordnet_administrative_district_108491826 47
Godfrey_Ingram	wikicat_North_American_Soccer_League_(1968–84)_players 2
Rosa_Luxemburg	wikicat_Executed_revolutionaries 8660
MFK_Ružomberok	wordnet_club_108227214 343
Fernando_Meira	wikicat_Portuguese_people 145
FC_Ripensia_Timișoara	wikicat_Association_football_clubs_established_in_1928 3504
Vanuatu	wikicat_English-speaking_countries_and_territories 4
Charlotte_Gainsbourg	wikicat_French_singers 3
Özden_Öngün	wikicat_Sakaryaspor_footballers 189
Shimon_Peres	wikicat_Hebrew-language_writers 7421
Somalia	wikicat_Federal_countries 122
